StartDate,EndDate,Duration (in seconds),ResponseId,Avg_Colorado,Min_Colorado,1_WTA_Colorado,1_Time_Colorado_First Click,1_Time_Colorado_Last Click,1_Time_Colorado_Page Submit,1_Time_Colorado_Click Count,2_WTA_Colorado,2_Time_Colorado_First Click,2_Time_Colorado_Last Click,2_Time_Colorado_Page Submit,2_Time_Colorado_Click Count,3_WTA_Colorado,3_Time_Colorado_First Click,3_Time_Colorado_Last Click,3_Time_Colorado_Page Submit,3_Time_Colorado_Click Count,4_WTA_Colorado,4_Time_Colorado_First Click,4_Time_Colorado_Last Click,4_Time_Colorado_Page Submit,4_Time_Colorado_Click Count,5_WTA_Colorado,5_Time_Colorado_First Click,5_Time_Colorado_Last Click,5_Time_Colorado_Page Submit,5_Time_Colorado_Click Count,Avg_Florida,Avg_Colorado,1_WTA_Florida,1_Time_Florida_First Click,1_Time_Florida_Last Click,1_Time_Florida_Page Submit,1_Time_Florida_Click Count,2_WTA_Florida,2_Time_Florida_First Click,2_Time_Florida_Last Click,2_Time_Florida_Page Submit,2_Time_Florida_Click Count,3_WTA_Florida,3_Time_Florida_First Click,3_Time_Florida_Last Click,3_Time_Florida_Page Submit,3_Time_Florida_Click Count,4_WTA_Florida,4_Time_Florida_First Click,4_Time_Florida_Last Click,4_Time_Florida_Page Submit,4_Time_Florida_Click Count,5_WTA_Florida,5_Time_Florida_First Click,5_Time_Florida_Last Click,5_Time_Florida_Page Submit,5_Time_Florida_Click Count,prices,item_names,prices_florida,prices_colorado,dispersion,manipulated
27/06/2019 16:21,27/06/2019 16:23,137,R_r285DeFpv2e2pBT,240,160,1,18.241,18.241,19.095,1,3,4.664,4.664,6.526,1,3,1.934,2.455,4.332,2,3,2.488,2.488,3.932,1,3,2.073,2.073,3.111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,420,300,260,380,480,440,320,340,320,360,280,160,360,300,320,280,280,380,260,340,300,340,300,400,360,460,320,340,240,220,340,140,280,280,340,400,500,360,300,260,320,300,200,320,320,360,380,320,180",,180;320;380;360;200;300;320;260;500;280;140;220;240;340;460;400;300;360;160;280;320;340;440;480;420,320;320;300;360;400;340;280;340;320;360;300;340;300;340;260;380;280;280;320;360;320;380;260;300;240,higher,florida
27/06/2019 16:18,27/06/2019 16:23,292,R_3NEaFJxSq3ga77J,320,280,3,9.319,13.784,15.083,3,3,7.849,12.7,14.588,3,3,8.109,12.361,13.516,3,3,4.589,5.85,6.996,2,3,4.408,6.878,8.034,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,"280,240,260,320,380,300,260,360,240,360,260,320,360,300,320,320,360,300,380,340,340,340,320,280,280,300,380,400,300,320,320,360,360,300,260,340,320,340,380,300,340,340,320,280,280,300,280,320,340,400",,340;280;300;280;320;340;340;320;260;300;360;360;320;400;380;300;280;340;320;360;300;380;320;260;240,400;320;280;340;300;380;340;320;300;280;320;340;340;380;300;360;320;300;360;320;260;240;360;260;280,same,florida
27/06/2019 16:21,27/06/2019 16:23,161,R_25AfB77AXEoPeBv,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,280,1,14.695,14.695,15.601,1,1,8.841,8.841,9.929,1,1,7.256,7.256,8.089,1,1,2.967,2.967,4.081,1,2,2.545,4.194,5.239,2,"300,280,340,320,360,360,260,200,400,480,400,180,300,420,380,500,160,360,300,240,340,300,320,280,460,320,140,260,300,260,380,340,300,280,320,280,320,360,320,320,440,220,340,340,280,360,380,320,240,340",,240;380;360;340;320;360;280;320;280;300;340;380;300;260;320;320;340;300;300;400;260;360;320;340;280,340;320;280;340;220;440;320;320;260;140;460;280;300;240;360;160;500;380;420;180;400;480;200;360;300,higher,colorado
27/06/2019 16:21,27/06/2019 16:23,146,R_WAnZWFrHUDUrEqJ,260,220,-1,13.36,13.36,16.006,1,1,3.102,3.102,4.463,1,2,1.686,1.686,2.81,1,3,1.603,1.603,2.853,1,3,2.184,2.184,3.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,260,240,320,340,360,360,280,340,500,440,180,220,340,140,400,340,380,360,320,280,280,340,380,280,320,320,300,320,320,340,480,280,300,260,300,260,460,360,400,300,160,300,320,320,240,300,420,200,380",,200;420;320;160;400;360;460;300;480;320;300;320;280;360;380;140;340;220;180;440;500;280;340;240;260,380;300;240;320;300;300;260;260;300;280;340;320;320;280;380;340;280;320;340;400;340;360;360;320;360,higher,florida
27/06/2019 16:21,27/06/2019 16:24,177,R_1ImIXCWpBZftLLy,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,220,3,12.064,14.232,16.393,2,3,2.371,2.371,4.22,1,3,1.66,1.66,2.484,1,3,4.697,4.697,5.48,1,3,1.359,1.359,2.134,1,"320,360,260,300,320,340,340,380,320,320,340,320,280,360,300,300,360,340,300,240,340,360,280,280,320,260,260,320,320,300,340,280,300,300,360,400,400,380,280,380,320,240,280,300,340,360,380,320,340,260",,340;320;380;300;380;400;360;300;280;320;260;320;280;360;340;240;300;360;280;320;340;340;300;260;320,260;360;340;280;240;320;280;380;400;300;340;300;320;260;280;300;340;360;300;320;340;320;380;320;360,same,colorado
27/06/2019 16:22,27/06/2019 16:24,117,R_1OJ1VnudITVEwuU,310,240,1,5.93,5.93,6.648,1,3,2.24,2.24,2.98,1,3,1.172,1.172,1.894,1,3,2.72,2.72,3.483,1,3,1.306,2.251,3.058,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,320,340,320,340,340,380,300,320,320,360,380,400,300,280,280,300,280,360,240,380,360,280,320,380,340,280,360,300,360,300,320,260,340,260,320,300,240,300,320,360,280,340,400,320,340,300,260,340,320",,360;240;300;260;340;300;360;300;280;340;380;320;360;280;280;400;380;320;320;300;340;340;320;320;260,320;340;260;300;340;320;400;340;280;320;300;320;260;320;360;280;380;240;360;280;300;300;360;380;340,same,florida
27/06/2019 16:20,27/06/2019 16:24,195,R_3MiBDNXX6cVtmYT,300,240,2,15.1,15.1,16.1,2,3,4.8,6.2,7.5,2,3,2.7,2.7,3.7,1,3,5,5.8,6.8,2,3,2.1,2.1,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,380,360,280,240,340,320,340,300,280,320,360,340,320,360,320,280,300,320,280,260,300,320,380,340,360,300,280,300,300,340,340,280,320,340,300,380,260,300,260,320,320,240,380,260,320,400,360,360,340",,360;400;260;240;260;300;380;340;300;280;300;340;320;300;320;360;320;340;320;280;320;340;280;360;380,340;360;320;380;320;320;260;300;340;320;280;340;300;360;380;300;260;280;320;280;360;300;340;240;400,same,florida
27/06/2019 16:21,27/06/2019 16:24,147,R_1E3S2ocVnVyPUih,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,160,-1,2.554,8.509,10.527,2,-1,1.97,4.322,5.821,2,-1,1.38,6.097,6.795,3,-1,1.5,3.733,5.801,2,1,1.438,7.674,8.847,2,"460,380,300,340,240,300,320,300,260,140,500,280,340,360,260,280,380,340,340,240,320,160,180,280,340,420,300,320,300,360,280,320,360,360,320,380,480,320,400,400,260,320,300,320,440,360,280,340,200,220",,340;280;360;320;300;320;260;400;320;360;320;320;340;280;240;340;380;260;360;280;300;300;340;300;380,220;200;440;400;480;380;320;360;280;360;300;300;420;180;160;320;340;280;340;500;140;260;320;240;460,higher,colorado
27/06/2019 16:21,27/06/2019 16:24,141,R_2WYn2kpCuJYPAYv,300,240,-1,0.648,5.561,7.849,2,1,0.52,6.152,8.878,2,1,0.633,5.284,6.343,2,2,0.879,7.437,7.776,3,3,0.447,3.39,4.325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,"380,280,300,340,300,320,240,320,360,320,380,280,300,260,300,340,280,380,360,300,300,380,280,260,300,320,360,280,280,320,320,340,340,240,320,340,340,320,260,400,360,360,400,320,300,340,340,260,320,360",,320;320;400;340;340;340;320;280;360;320;300;260;280;300;360;380;340;260;300;280;380;360;240;320;300,360;260;340;340;300;360;360;400;260;320;320;240;340;320;280;380;300;280;300;320;320;300;340;280;380,same,florida
27/06/2019 16:21,27/06/2019 16:24,179,R_2aS9C55vERbzxCw,300,240,-3,14.83,14.83,16.738,1,-3,3.858,3.858,5.816,1,-3,3.177,3.177,4.628,1,-3,3.072,3.072,4.606,1,-3,2.801,2.801,5.047,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"280,320,360,260,340,380,260,340,320,300,320,340,400,300,360,280,280,240,340,380,260,340,340,240,280,340,320,320,360,320,340,300,320,400,280,380,280,360,320,300,300,320,360,300,300,260,300,360,320,380",,380;320;360;300;260;300;360;320;280;280;320;320;340;340;260;380;340;240;280;300;400;320;300;340;360,300;320;300;300;360;380;400;320;300;340;320;360;280;240;340;280;360;340;320;260;380;340;260;320;280,same,florida
27/06/2019 16:18,27/06/2019 16:24,387,R_DcL290L1YTVoaMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,1,74.35,74.35,75.518,1,0,20.903,20.903,23.184,1,0,1.32,2.728,3.753,2,1,1.132,1.132,2.322,1,-1,0.979,0.979,2.408,1,"300,320,340,260,400,300,240,360,260,380,280,260,380,340,320,340,320,380,260,360,300,320,280,240,280,340,300,280,360,300,280,380,340,300,360,320,320,360,340,320,340,320,340,360,300,300,320,320,400,280",,400;320;320;300;360;340;340;360;320;340;380;280;300;280;240;280;360;260;320;340;380;260;300;320;300,280;300;320;320;340;320;360;300;360;280;300;340;320;300;380;320;340;380;260;280;360;240;400;260;340,same,colorado
27/06/2019 16:21,27/06/2019 16:24,169,R_1Cw2St3MB1zOJ11,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,220,1,1.041,1.041,1.813,1,1,0.46,0.46,1.486,1,0,0.413,1.142,2.272,2,3,0.33,0.33,1.277,1,-1,0.416,0.416,1.65,1,"340,420,160,360,180,240,360,380,400,280,320,220,320,300,340,380,320,300,320,260,140,300,280,360,320,500,280,320,460,280,360,300,340,380,320,200,240,280,300,480,260,300,340,340,340,440,360,320,400,260",,260;360;340;340;340;260;300;380;340;360;320;280;320;360;280;300;320;300;320;300;320;280;400;380;240,400;320;440;300;480;280;240;200;320;300;280;460;500;140;260;380;340;320;220;360;180;360;160;420;340,higher,colorado
27/06/2019 16:22,27/06/2019 16:25,153,R_vpKl4RCXAcnW1A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,140,-2,11.304,11.304,14.925,1,-2,1.736,1.736,2.974,1,-2,3.529,3.529,4.549,1,-2,1.072,1.072,2.382,1,-2,1.06,1.06,2.816,1,"180,360,480,380,360,340,500,160,240,380,380,340,320,320,300,260,360,320,300,460,300,240,400,280,320,140,420,260,280,200,280,220,300,280,340,300,360,320,340,360,400,440,340,320,320,260,300,340,320,280",,300;260;320;340;400;360;320;360;340;280;300;280;320;280;240;300;300;320;260;320;340;380;340;360;380,280;320;340;320;440;340;300;220;280;200;260;420;140;400;460;360;300;320;380;240;160;500;480;360;180,higher,colorado
27/06/2019 16:22,27/06/2019 16:25,141,R_3lVLAR0nDfrtW7y,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,140,1,10.802,10.802,12.082,1,1,7.02,7.02,9.14,1,1,2.834,2.834,4.002,1,2,1.97,1.97,3.098,1,3,3.022,3.022,4.118,1,"320,280,300,180,480,220,300,320,320,240,380,380,340,320,320,160,260,240,280,140,460,360,420,300,400,300,320,280,280,300,300,380,340,340,360,360,340,260,360,500,200,260,340,280,440,320,320,340,400,360",,360;340;280;340;260;260;360;340;380;300;300;280;320;400;300;360;280;240;320;320;340;380;320;300;320,400;320;320;440;200;500;360;340;360;340;280;300;420;460;140;260;160;380;240;320;300;220;480;180;280,higher,colorado
27/06/2019 16:21,27/06/2019 16:25,214,R_3k5Fk412PzEyJiJ,328,140,3,18.709,18.709,20.878,1,-2,10.645,10.645,11.901,1,-1,6.364,6.364,8.159,1,0,4.868,4.868,6.864,1,1,4.708,4.708,6.07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,320,360,380,480,340,300,280,360,400,260,200,280,340,380,500,160,360,460,400,300,280,300,180,240,420,320,260,320,360,320,300,260,360,320,320,240,380,440,280,220,280,320,140,320,340,340,340,300,340",,340;340;140;220;440;320;360;260;320;420;240;180;280;300;400;460;360;160;500;280;200;300;480;380;320,300;340;340;320;320;280;280;380;240;320;300;320;360;320;260;300;380;340;260;400;360;280;340;360;300,higher,florida
27/06/2019 16:22,27/06/2019 16:25,157,R_241cxZ58Xd20eGf,250,200,0,2.999,5.148,5.54,4,1,2.119,3.605,4.542,4,0,1.906,2.944,3.971,3,-1,1.71,2.255,2.96,2,-1,1.711,2.053,3.037,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,280,300,200,320,360,280,360,260,420,380,340,300,480,300,460,320,400,360,500,340,140,240,320,260,440,320,340,220,280,240,300,360,300,380,280,380,300,400,320,320,180,340,340,160,340,360,320,320,280",,160;340;180;320;320;300;380;360;240;280;220;320;440;260;140;340;500;400;460;480;300;420;360;200;280,280;320;320;360;340;340;400;380;280;300;300;340;320;240;360;320;300;340;380;260;280;360;320;300;260,higher,florida
27/06/2019 16:20,27/06/2019 16:25,271,R_2zveUTTKlMPzmbv,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,180,-1,8.129,37.476,39.641,5,-3,10.778,17.5,19.146,3,-3,5.732,7.903,10.412,2,-3,5.192,7.556,9.628,2,-3,4.779,6.716,9.806,2,"280,480,300,360,360,320,320,360,340,400,240,160,340,280,300,360,220,340,500,300,260,320,380,320,380,180,260,340,320,420,240,300,300,280,300,200,360,460,440,280,280,380,140,260,320,320,320,400,340,340",,340;320;260;380;280;360;300;280;300;240;320;340;380;320;260;300;340;360;340;400;360;320;320;300;280,340;400;320;320;140;280;440;460;200;300;420;260;180;320;380;500;220;300;280;160;240;340;360;360;480,higher,colorado
27/06/2019 16:22,27/06/2019 16:25,210,R_10U9mCPf4WpIsfo,300,260,-3,10.259,10.259,12.559,1,3,4.41,4.41,9.802,1,3,7.858,7.858,11.023,1,3,5.501,5.501,7.057,1,3,2.627,2.627,8.447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"340,340,320,360,400,320,340,260,360,280,400,380,340,380,320,260,320,340,280,280,340,320,360,300,360,260,240,320,300,320,300,300,320,340,280,300,280,380,300,360,360,300,380,320,280,260,240,320,340,300",,340;280;380;360;300;380;280;340;300;300;320;300;240;360;320;340;280;320;260;400;260;320;360;320;340,300;320;240;260;320;300;360;280;300;320;320;260;360;300;280;340;320;380;340;380;280;360;340;400;340,same,florida
27/06/2019 16:22,27/06/2019 16:25,195,R_1NyvakroZaLrWrg,320,260,2,9.149,14.147,15.155,3,3,4.132,6.133,6.92,2,3,6.098,8.747,9.401,3,3,5.467,7.668,8.598,3,3,9.508,13.357,14.152,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,260,240,360,340,400,400,300,360,320,260,320,260,380,380,280,280,280,320,300,340,360,340,340,300,260,320,300,300,320,380,340,300,280,360,340,340,320,380,300,320,360,300,340,280,280,240,320,360,320",,240;280;340;300;360;320;340;340;360;380;320;300;320;260;300;320;280;280;380;260;360;300;400;340;320,320;360;320;280;320;300;380;280;300;340;300;300;340;340;360;340;280;380;320;260;320;400;360;240;260,same,florida
27/06/2019 16:21,27/06/2019 16:25,261,R_1lB5hyW5hSO8kW3,330,280,-1,8.499,10.111,10.506,2,2,6.144,6.144,7.224,1,3,2.471,2.471,3.586,1,3,1.495,3.665,3.945,2,3,1.448,1.448,2.722,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,420,340,360,320,400,180,500,340,220,140,360,280,320,300,440,300,380,280,340,320,340,320,360,300,400,320,160,280,320,260,240,340,260,300,280,260,280,380,360,240,300,200,460,320,380,480,340,300,360",,340;480;380;460;200;240;260;320;280;160;300;360;340;320;280;440;300;360;140;220;500;180;400;320;420,360;300;320;300;360;380;280;260;280;300;340;240;260;320;400;320;340;380;300;320;280;340;360;340;320,higher,florida
27/06/2019 16:22,27/06/2019 16:25,228,R_2xEvnhH5bMVz4SN,320,320,-1,21.606,21.606,23.901,1,2,8.872,8.872,10.648,1,3,7.17,7.17,8.334,1,3,6.639,6.639,8.468,1,3,6.316,6.316,7.598,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"380,320,300,260,320,320,380,260,260,300,360,380,280,340,340,240,320,340,360,340,300,320,380,300,320,280,340,360,320,320,320,280,360,340,400,260,280,360,320,360,340,300,300,300,400,300,240,280,340,280",,280;340;300;300;360;320;280;260;400;360;320;320;360;280;380;300;340;320;240;340;340;300;320;260;380,280;240;400;300;300;340;360;340;280;320;340;320;300;320;360;340;280;380;360;260;260;380;320;300;320,same,florida
27/06/2019 16:23,27/06/2019 16:26,130,R_2Ufs6Umj5cdY3J4,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,220,1,19.59,19.59,20.868,1,1,2.686,4.51,5.595,2,2,1.399,1.399,3.037,1,2,1.532,1.916,2.793,2,2,1.175,1.175,2.204,1,"320,300,320,300,360,420,280,300,260,360,340,200,240,140,180,320,320,480,320,340,340,160,340,300,240,400,320,260,300,400,300,320,380,220,280,380,360,320,460,280,360,500,380,340,360,440,260,340,280,280",,280;340;260;340;380;280;360;380;280;320;300;300;320;400;240;300;340;340;320;320;360;260;300;360;320,280;440;360;500;360;460;320;220;380;400;260;340;160;480;320;180;140;240;200;340;280;420;300;300;320,higher,colorado
27/06/2019 16:24,27/06/2019 16:26,135,R_2qdzlNdzYj0nUAd,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,120,2,11.573,11.573,12.417,1,2,3.091,3.091,4.333,1,3,1.5,1.5,4.091,1,3,4.866,4.866,7.804,1,3,0.975,1.508,1.754,2,"300,500,380,320,360,420,160,200,380,300,300,280,260,320,320,460,260,260,440,280,400,340,320,280,280,340,360,240,320,140,340,340,240,340,360,360,300,300,320,380,360,320,300,220,280,340,320,180,480,400",,300;320;360;320;300;300;360;340;240;340;320;340;280;340;400;280;260;320;320;260;280;300;380;360;380,400;480;180;320;340;280;220;380;360;340;140;240;360;280;320;440;260;460;300;200;160;420;320;500;300,higher,colorado
27/06/2019 16:23,27/06/2019 16:26,189,R_1GIkGGquXHfc3ch,275,140,-2,10.979,11.021,12.473,2,-2,6.736,6.798,11.055,2,-1,2.529,4.898,6.428,4,-1,2.397,2.397,3.915,1,-1,1.144,1.144,2.884,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,360,200,380,400,280,420,320,280,340,300,320,140,340,240,280,340,320,280,380,300,500,300,340,320,340,360,380,280,440,260,300,340,360,320,360,480,320,300,460,320,400,260,300,260,360,180,160,220,240",,240;220;160;180;360;300;260;320;460;320;480;340;440;280;360;500;280;140;320;300;340;420;400;380;200,260;400;300;360;320;360;300;260;380;340;320;340;300;300;380;280;320;340;240;340;280;320;280;360;320,higher,florida
27/06/2019 16:23,27/06/2019 16:27,216,R_2fB7STrFi1jqVHJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,240,1,10.001,29.197,33.858,5,2,9.477,10.4,14.547,2,3,4.295,5.798,10.727,2,3,6.531,8.052,9.374,2,3,8.475,10.243,13.867,2,"360,380,300,360,280,240,300,320,300,320,280,320,320,280,260,300,360,380,340,280,280,340,400,360,280,300,360,340,360,340,320,380,320,300,320,260,340,380,260,340,320,400,320,300,320,340,300,340,260,240",,240;260;320;320;340;340;260;320;320;340;300;280;360;400;280;280;340;380;300;320;300;300;360;380;360,340;300;340;300;320;400;260;380;320;300;380;340;360;360;340;360;260;280;320;280;320;320;240;280;300,same,colorado
27/06/2019 16:24,27/06/2019 16:27,143,R_1JV2vBvh4WNIgRg,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,260,2,6.546,17.162,17.821,5,2,5.181,5.181,6.735,1,3,5.898,5.898,7.366,1,3,2.18,2.18,3.143,1,3,1.601,1.601,7.958,1,"380,240,260,280,340,300,340,320,360,360,300,320,340,340,360,320,300,260,260,320,360,380,360,300,320,280,340,340,300,300,360,280,400,380,240,320,320,280,320,260,300,340,380,340,300,320,280,320,400,280",,280;320;320;340;380;340;300;260;320;380;400;280;300;300;340;360;360;360;320;320;340;300;280;260;240,400;280;300;320;280;320;240;360;340;280;320;300;380;320;260;260;300;320;340;340;300;360;360;340;380,same,colorado
27/06/2019 16:24,27/06/2019 16:27,148,R_3JIsNnNRiYmWLT0,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,280,2,8.911,8.911,10.318,1,3,3.832,3.832,4.759,1,3,1.977,1.977,3.841,1,3,1.789,1.789,2.622,1,3,1.325,1.325,3.275,1,"280,300,320,240,140,360,340,380,480,300,440,340,260,360,360,300,220,280,400,160,340,460,320,280,380,280,340,200,360,320,260,320,360,260,380,180,320,300,420,300,320,320,280,240,400,340,320,500,340,300",,300;340;400;280;320;300;260;360;320;320;360;340;380;280;320;300;360;260;340;300;380;340;240;320;280,340;500;320;240;320;300;420;320;180;380;260;200;280;460;340;160;400;280;220;360;440;480;360;140;300,higher,colorado
27/06/2019 16:16,27/06/2019 16:27,691,R_0oH9aZbPhfpiMnL,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,480,2,5.004,5.004,6.778,1,3,3.655,5.732,6.541,2,0,2.819,5.876,6.765,2,1,2.507,2.507,3.847,1,2,2.645,4.262,5.421,2,"300,320,340,420,480,180,320,340,280,320,360,280,380,160,440,340,360,400,320,380,140,400,300,260,240,200,300,280,500,260,320,300,340,320,320,280,280,340,320,360,260,360,380,240,460,220,300,300,360,340",,360;300;300;240;380;320;340;320;320;340;320;260;280;260;300;320;400;360;340;380;280;360;280;340;300,340;220;460;360;260;360;280;280;300;500;300;200;240;400;140;380;440;160;320;320;180;480;420;340;320,higher,colorado
27/06/2019 16:23,27/06/2019 16:27,232,R_2OMB3kK7XLlbd71,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,280,3,11.903,11.903,14.053,1,3,6.738,6.738,8.131,1,3,16.862,16.862,18.801,1,3,2.8,2.8,5.981,1,3,9.382,9.382,10.161,1,"340,440,380,340,340,280,240,300,320,400,300,480,300,140,320,340,280,360,280,340,260,300,420,400,320,220,320,320,320,500,280,320,180,360,260,300,380,260,360,320,200,280,160,240,380,360,340,360,300,460",,360;360;380;240;320;360;300;260;320;280;320;320;400;300;260;340;280;340;300;320;300;280;340;340;380,460;300;340;160;280;200;260;380;360;180;500;320;320;220;420;280;360;320;140;300;480;400;240;440;340,higher,colorado
27/06/2019 16:25,27/06/2019 16:27,137,R_3k18vpD6bFv2XuA,300,180,1,11.927,11.927,13.421,1,2,5,5,5.836,1,2,2.422,2.422,3.277,1,2,2.637,2.637,3.828,1,2,4.645,4.645,5.831,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,280,500,440,320,280,260,360,200,300,320,460,420,220,380,300,480,280,360,400,340,160,260,340,240,320,140,320,320,400,280,360,360,340,280,300,180,300,380,300,380,360,340,340,340,240,300,320,320,320",,320;300;240;340;340;380;300;180;280;360;400;320;140;320;160;480;220;420;460;200;360;260;280;440;500,320;320;340;360;380;300;300;340;360;280;320;240;340;260;340;400;360;280;300;380;320;300;320;280;260,higher,florida
27/06/2019 16:25,27/06/2019 16:27,153,R_2YSasUSvJ1aggJf,285,240,2,12.408,12.408,13.833,1,1,4.107,4.107,5.746,1,2,4.255,4.255,5.158,1,3,2.939,2.939,4.012,1,3,2.162,2.162,4.842,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,320,320,360,300,260,320,240,340,280,320,360,280,360,340,260,320,320,380,360,400,340,380,300,340,300,360,340,260,400,280,300,240,280,360,340,380,300,320,340,260,320,280,320,300,300,300,380,340,280",,380;300;300;300;320;280;320;320;380;240;280;400;260;340;300;340;340;360;320;260;360;360;280;340;320,280;340;260;340;300;340;360;280;300;360;300;380;400;380;320;340;280;320;240;260;300;360;320;320;320,same,florida
27/06/2019 16:26,27/06/2019 16:28,101,R_2YYssa1zbtOrPme,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,100,-1,8.038,8.038,11.596,1,-1,24.319,24.319,28.013,1,-1,1.836,1.836,5.364,1,-1,3.279,3.279,6.952,1,1,7.595,7.595,15.299,1,,,,,higher,colorado
27/06/2019 16:25,27/06/2019 16:28,173,R_1mFeyqcweX1UabC,300,260,1,13.565,13.565,18.099,1,2,21.083,21.083,22.3,1,2,1.839,1.839,2.725,1,3,1.903,1.903,3.879,1,3,1.54,1.54,2.266,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"380,280,340,260,300,280,280,320,320,320,340,380,300,360,300,340,400,400,240,320,240,260,340,320,360,380,360,380,340,300,340,280,320,320,300,280,320,340,340,300,300,360,360,320,260,360,260,280,320,300",,320;280;320;360;300;300;340;340;320;320;300;340;380;360;360;260;240;400;300;340;320;280;260;280;380,300;260;360;260;360;280;300;320;280;340;380;320;340;240;320;400;340;360;300;380;320;320;280;300;340,same,florida
27/06/2019 16:27,27/06/2019 16:29,117,R_2TZu3akbrWDcIQ0,280,240,2,1.21,2.114,2.843,2,0,0.828,2.723,3.347,3,2,0.757,2.438,2.82,3,1,1.613,3.829,4.568,3,2,1.554,3.339,3.706,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,340,320,320,320,300,300,340,340,340,280,400,320,280,300,380,340,280,300,380,320,400,260,300,300,360,360,320,320,360,360,240,380,320,300,260,280,300,340,340,360,240,320,280,360,340,260,380,280,320",,320;280;340;320;240;360;340;300;280;260;300;360;360;320;320;380;300;280;340;380;300;400;320;340;260,380;260;360;280;340;320;380;240;360;360;300;300;260;400;320;280;320;280;340;340;340;300;300;320;320,same,florida
27/06/2019 16:26,27/06/2019 16:29,186,R_2saKjDU86DPMvva,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,240,1,15.923,18.598,19.238,3,1,2.959,4.695,5.395,3,3,2.104,4.184,5.751,3,3,1.966,2.462,3.189,2,3,1.436,2.064,2.811,2,"300,320,300,300,280,340,280,340,280,360,340,320,320,240,340,280,320,320,380,320,360,400,320,340,360,260,380,320,300,320,360,280,340,340,260,380,300,360,240,260,260,280,300,380,360,400,300,300,340,320",,400;380;280;260;240;360;300;260;340;360;320;380;340;320;320;280;320;360;280;340;340;300;300;320;300,320;340;300;300;360;300;260;380;340;280;300;320;260;360;320;400;360;380;320;340;240;320;340;280;280,same,colorado
27/06/2019 16:26,27/06/2019 16:29,174,R_4MKe65TVgxxVGkV,340,260,2,9.74,16.064,17.661,3,2,9.308,10.438,11.196,2,2,2.417,6.095,7.052,3,2,1.858,3.894,4.87,3,2,2.623,4.531,5.448,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,280,260,380,300,340,280,320,380,400,300,320,320,400,320,260,340,300,240,340,280,380,260,340,360,300,300,240,280,380,280,300,320,320,320,320,360,360,300,320,340,300,340,320,360,340,280,340,360,260",,360;340;340;360;320;300;360;320;300;280;380;280;240;340;260;340;260;320;400;320;300;320;300;380;280,260;280;340;300;340;320;360;320;320;320;300;300;360;380;280;240;300;340;320;400;380;280;340;260;360,same,florida
27/06/2019 16:27,27/06/2019 16:29,140,R_tGKFxGNim4O57KF,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,160,-2,6.478,8.675,10.004,3,-1,2.2,7.126,7.701,5,-1,3.887,7.651,8.377,4,-1,4.97,6.773,7.718,2,1,2.526,3.662,4.564,2,"300,360,280,400,380,300,140,260,240,320,360,300,500,380,240,420,260,300,280,300,320,400,440,280,360,160,180,340,220,340,340,320,360,480,280,320,340,320,280,340,340,260,380,320,200,360,460,300,320,320",,320;320;340;340;320;340;340;360;280;320;280;300;260;240;380;300;360;320;260;300;380;400;280;360;300,300;460;360;200;320;380;260;280;320;340;320;280;480;360;340;220;180;160;440;400;300;420;500;240;140,higher,colorado
